pincode,city,state,district,lat,lon
383001,Himatnagar,GJ,Sabar Kantha,23.64909,73.0663
383002,Himatnagar,GJ,Sabar Kantha,23.6093,72.949
383006,Sabar Kantha,GJ,Sabar Kantha,23.731236,72.984196
383010,Himatnagar,GJ,Sabar Kantha,23.707151,72.929077
383030,Himatnagar,GJ,Sabar Kantha,23.6007,73.0975
383110,Himatnagar,GJ,Sabar Kantha,23.746318,73.027245
383120,Himatnagar,GJ,Sabar Kantha,23.505976,72.845845
383205,Himatnagar,GJ,Sabar Kantha,23.356662,72.881086
383210,Himatnagar,GJ,Sabar Kantha,23.464323,72.986654
383215,Himatnagar,GJ,Sabar Kantha,23.284445,72.931292
383220,Himatnagar,GJ,Sabar Kantha,23.577826,72.861887
383225,Himatnagar,GJ,Sabar Kantha,23.7158,72.8961
383230,Himatnagar,GJ,Sabar Kantha,23.803855,72.873702
383235,Himatnagar,GJ,Sabar Kantha,23.951107,72.940151
383240,Himatnagar,GJ,Sabar Kantha,23.701591,73.155612
383245,Himatnagar,GJ,Arvalli,23.765856,73.244786
383246,Himatnagar,GJ,Sabar Kantha,23.934633,73.30602
383250,Himatnagar,GJ,Arvalli,23.656383,73.294227
383251,Himatnagar,GJ,Arvalli,23.689905,73.49462
383255,Khedbrahma,GJ,Sabar Kantha,24.104133,73.070042
383260,Himatnagar,GJ,Arvalli,23.276609,73.17331
383270,Himatnagar,GJ,Sabar Kantha,24.099162,73.00732
383275,Himatnagar,GJ,Sabar Kantha,24.012445,73.081024
383276,Himatnagar,GJ,Sabar Kantha,23.533062,73.170363
383305,Himatnagar,GJ,Sabar Kantha,23.4198,73.008
383307,Himatnagar,GJ,Arvalli,23.327221,73.13724
383310,Himatnagar,GJ,Arvalli,23.3074,73.191
383315,Himatnagar,GJ,Arvalli,23.385759,73.353185
383316,Arvalli,GJ,Arvalli,23.45038,73.179212
383317,Arvalli,GJ,Arvalli,23.538514,73.321896
383320,Himatnagar,GJ,Arvalli,23.593231,73.208063
383325,Himatnagar,GJ,Arvalli,23.243274,73.185112
383330,Himatnagar,GJ,Arvalli,23.17,73.21746
383335,Himatnagar,GJ,Arvalli,23.3678,73.3642
383340,Himatnagar,GJ,Arvalli,23.188149,73.261793
383345,Malpur,GJ,Arvalli,23.29837,73.506402
383350,Meghraj,GJ,Arvalli,23.516637,73.49462
383355,Himatnagar,GJ,Arvalli,23.670614,73.397394
383410,Himatnagar,GJ,Sabar Kantha,23.848888,73.105602
383421,Himatnagar,GJ,Sabar Kantha,23.755575,73.114121
383422,Himatnagar,GJ,Sabar Kantha,24.336149,73.125996
383430,Idar,GJ,Sabar Kantha,23.8889,72.95712
383434,Himatnagar,GJ,Sabar Kantha,23.932332,72.90176
383440,Himatnagar,GJ,Sabar Kantha,23.898499,73.124634
383450,Himatnagar,GJ,Sabar Kantha,23.821683,73.140124
383460,Himatnagar,GJ,Sabar Kantha,24.002675,73.34729
383462,Himatnagar,GJ,Sabar Kantha,23.946648,73.375291
384001,Mahesana,GJ,Mahesana,23.660887,72.450224
384002,Mahesana,GJ,Mahesana,23.657895,72.118538
384003,Mahesana,GJ,Mahesana,23.35,72.36
384005,Mahesana,GJ,Mahesana,23.63868,72.321493
384012,Mahesana,GJ,Mahesana,23.588142,72.370791
384110,Patan,GJ,Patan,23.8178,72.2575
384120,Mahesana,GJ,Mahesana,23.68231,72.426016
384130,Mahesana,GJ,Mahesana,23.891122,72.507172
384135,Mahesana,GJ,Mahesana,23.863004,72.334813
384140,Mahesana,GJ,Mahesana,23.878494,72.417677
384151,Mahesana,GJ,Patan,22.7059,74.1664
384160,Mahesana,GJ,Mahesana,23.758101,72.357849
384170,Mahesana,GJ,Mahesana,23.78629,72.317361
384220,Chanasma,GJ,Patan,20.1449,77.1746
384221,Mahesana,GJ,Patan,23.7107,72.5192
384225,Mahesana,GJ,Patan,15.5934,72.7225
384229,Mahesana,GJ,Patan,15.5934,72.5192
384230,Mahesana,GJ,Patan,15.5934,72.511
384240,Harij,GJ,Patan,22.7059,74.1664
384241,Mahesana,GJ,Patan,15.5934,72.668
384245,Mahesana,GJ,Patan,15.5934,71.6782
384246,Mahesana,GJ,Patan,23.4697,72.6904
384255,Patan,GJ,Patan,23.8205,71.9752
384260,Patan,GJ,Mahesana,15.5934,72.2607
384265,Mahesana,GJ,Patan,23.91,72.15
384272,Mahesana,GJ,Patan,23.5544,72.7262
384275,Mahesana,GJ,Patan,15.5934,76.307
384285,Mahesana,GJ,Patan,15.5934,72.9687
384290,Mahesana,GJ,Patan,15.5934,72.3147
384305,Mahesana,GJ,Mahesana,23.5951186,72.4037218
384310,Mahesana,GJ,Mahesana,23.695275,72.473892
384315,Mahesana,GJ,Mahesana,23.701387,72.626204
384320,Mahesana,GJ,Mahesana,23.7767,72.555458
384325,Kheralu,GJ,Mahesana,23.965905,72.683483
384330,Mahesana,GJ,Mahesana,23.979529,72.713685
384335,Mahesana,GJ,Mahesana,23.882146,72.619398
384340,Mahesana,GJ,Mahesana,23.688865,72.768084
384345,Mahesana,GJ,Mahesana,23.8368,72.585449
384355,Mahesana,GJ,Mahesana,23.744835,72.666116
384360,Mahesana,GJ,Mahesana,21.4436,74.3309
384410,Mahesana,GJ,Mahesana,23.516637,72.181596
384412,Mahesana,GJ,Mahesana,23.6178,72.192702
384415,Mahesana,GJ,Mahesana,23.545171,72.04015
384421,Mahesana,GJ,Mahesana,23.4296,72.3343
384430,Mahesana,GJ,Mahesana,23.491029,72.208249
384435,Mahesana,GJ,Mahesana,23.478532,72.347392
384440,Mahesana,GJ,Mahesana,23.258217,72.339232
384441,Mahesana,GJ,Mahesana,23.231079,72.482944
384445,Mahesana,GJ,Mahesana,23.5951186,72.4037218
384450,Mahesana,GJ,Mahesana,23.386503,72.347392
384455,Mahesana,GJ,Mahesana,23.439803,72.441348
384460,Mahesana,GJ,Mahesana,23.5621,72.448
384465,Mahesana,GJ,Mahesana,23.500587,72.513088
384470,Mahesana,GJ,Mahesana,23.49685,72.546803
384515,Mahesana,GJ,Mahesana,23.6077,72.7001
384520,Mahesana,GJ,Mahesana,22.4453,72.9424
384530,Mahesana,GJ,Mahesana,23.612699,72.587026
384540,Mahesana,GJ,Mahesana,23.664943,72.683091
384550,Mahesana,GJ,Mahesana,23.548806,72.726711
384560,Mahesana,GJ,Mahesana,23.679123,72.771039
384565,Mahesana,GJ,Mahesana,23.559009,72.545623
384570,Mahesana,GJ,Mahesana,23.57787,72.74325
385001,Palanpur,GJ,Banas Kantha,24.14965,72.386346
385010,Palanpur,GJ,Banas Kantha,24.280395,72.403028
385110,Ambaji,GJ,Banas Kantha,24.252031,72.997078
385120,Palanpur,GJ,Banas Kantha,24.096322,72.635315
385130,Palanpur,GJ,Banas Kantha,24.398833,72.608857
385135,Palanpur,GJ,Banas Kantha,72.45531,24.371783
385210,Palanpur,GJ,Banas Kantha,24.036567,72.445363
385310,Dhanera,GJ,Banas Kantha,24.537227,71.970384
385320,Palanpur,GJ,Banas Kantha,24.228987,71.627956
385330,Palanpur,GJ,Banas Kantha,24.16217,71.759158
385340,Radhanpur,GJ,Patan,23.6593,71.973
385350,Palanpur,GJ,Patan,15.5934,71.1681
385360,Palanpur,GJ,Patan,23.3148,72.3286
385410,Palanpur,GJ,Banas Kantha,24.089616,72.434204
385421,Palanpur,GJ,Banas Kantha,23.992119,72.613518
385505,Palanpur,GJ,Banas Kantha,24.368737,72.316936
385506,Palanpur,GJ,Banas Kantha,24.320495,72.315393
385510,Palanpur,GJ,Banas Kantha,24.219613,72.346488
385515,Rajpipla,GJ,Banas Kantha,24.091182,72.227106
385520,Kanodar,GJ,Banas Kantha,24.060571,72.328011
385530,Palanpur,GJ,Banas Kantha,24.155922,71.985861
385535,Palanpur,GJ,Banas Kantha,24.385506,71.943767
385540,Palanpur,GJ,Banas Kantha,24.206057,72.200315
385545,Palanpur,GJ,Banas Kantha,24.426631,72.277459
385550,Palanpur,GJ,Banas Kantha,24.018837,71.876873
385555,Palanpur,GJ,Banas Kantha,23.938713,71.830099
385560,Un,GJ,Banas Kantha,23.883293,71.810806
385565,Tharad,GJ,Banas Kantha,24.532796,71.79868
385566,Palanpur,GJ,Banas Kantha,24.52776,71.542346
385570,Palanpur,GJ,Banas Kantha,24.150454,71.415094
385575,Navsari,GJ,Banas Kantha,24.378367,71.427312
387001,Nadiad,GJ,Kheda,22.6974444,72.8641667
387002,Nadiad,GJ,Kheda,22.7342,72.8774
387003,Kheda,GJ,Kheda,22.700001,72.870003
387110,Nadiad,GJ,Kheda,15.5934,72.9882
387115,Nadiad,GJ,Kheda,22.6826401,72.8803405
387120,Nadiad,GJ,Kheda,15.5934,72.7046
387130,Nadiad,GJ,Kheda,23.2982,73.1972
387210,Nadiad,GJ,Anand,22.5797,72.69777
387220,Nadiad,GJ,Anand,22.536596,72.7218039
387230,Nadiad,GJ,Kheda,22.700006,72.866694
387240,Nadiad,GJ,Anand,22.536596,72.7218049
387305,Nadiad,GJ,Kheda,15.5934,73.0468
387310,Boriavi,GJ,Anand,22.5813,72.9371
387315,Chaklasi,GJ,Kheda,22.7525,72.6844722
387320,Nadiad,GJ,Kheda,15.5934,72.5899
387325,Nadiad,GJ,Kheda,22.7525,72.6844722
387330,Nadiad,GJ,Kheda,22.7507,73.0346
387335,Mahudha,GJ,Kheda,15.5934,70.3971
387340,Nadiad,GJ,Kheda,15.5934,73.5033
387345,Nadiad,GJ,Kheda,22.476648,72.799203
387350,Nadiad,GJ,Kheda,22.938,72.905
387355,Nadiad,GJ,Kheda,22.6314269,72.8189003
387360,Nadiad,GJ,Kheda,22.700006,72.866694
387365,Nadiad,GJ,Kheda,22.750651,72.684666
387370,Nadiad,GJ,Kheda,22.6410669,72.9204326
387375,Nadiad,GJ,Anand,22.476646,72.799205
387380,Nadiad,GJ,Kheda,22.7084,72.6638
387411,Kheda,GJ,Kheda,22.7525,72.6844722
387430,Nadiad,GJ,Kheda,15.5934,72.6853
387510,Nadiad,GJ,Kheda,15.5934,72.664
387520,Nadiad,GJ,Kheda,38.751001,72.664
387530,Nadiad,GJ,Kheda,15.5934,72.5757
387540,Nadiad,GJ,Kheda,23.0323441,73.0421235
387550,Nadiad,GJ,Kheda,15.5934,72.664
387560,Nadiad,GJ,Kheda,15.082,77.8131
387570,Nadiad,GJ,Kheda,15.5934,73.0141
387610,Nadiad,GJ,Kheda,15.5934,72.9689
387620,Nadiad,GJ,Kheda,15.5934,73.163
387630,Nadiad,GJ,Kheda,22.8982,72.9928
387635,Nadiad,GJ,Kheda,15.5934,72.502
387640,Nadiad,GJ,Kheda,22.9166,73.1325
387650,Nadiad,GJ,Kheda,23.1198,73.0638
387710,Ramol,GJ,Anand,22.893,72.9752
388001,Nadiad,GJ,Anand,22.5591944,72.9641389
388110,Anand,GJ,Anand,22.5282,72.9785
388120,Nadiad,GJ,Anand,22.5490278,72.9259444
388121,Nadiad,GJ,Anand,22.53625,72.9309167
388130,Nadiad,GJ,Anand,22.46,72.88
388140,Nadiad,GJ,Anand,22.398448,72.899309
388150,Anand,GJ,Anand,22.4884,72.6977
388160,Anand,GJ,Anand,22.4577389,72.7509429
388170,Nadiad,GJ,Anand,22.313126,72.619396
388180,Anand,GJ,Anand,22.501,72.60895
388205,Anand,GJ,Anand,22.32,72.91
388210,Ode,GJ,Anand,22.6237,73.1647
388215,Anand,GJ,Kheda,22.7526,73.0789
388220,Nadiad,GJ,Anand,22.6488,73.1136
388225,Dakor,GJ,Kheda,22.7448,73.1674
388230,Mahesana,GJ,Kheda,22.8595,72.856
388235,Nadiad,GJ,Mahisagar,22.8763,73.3586
388239,Nadiad,GJ,Kheda,22.8688611,73.3530278
388245,Nadiad,GJ,Kheda,22.661,72.7555
388250,Nadiad,GJ,Kheda,22.7950865,73.2554638
388255,Nadiad,GJ,Kheda,22.750651,72.684666
388260,Nadiad,GJ,Mahisagar,23.22,73.49
388265,Nadiad,GJ,Mahisagar,23.0624,73.4037
388270,Godhara,GJ,Mahisagar,23.1264809,73.51388
388305,Anand,GJ,Anand,22.4544,73.0302
388306,Anand,GJ,Anand,22.473,73.0854
388307,Nadiad,GJ,Anand,22.3903,73.0376
388310,Anand,GJ,Anand,22.5591944,72.9641389
388315,Nadiad,GJ,Anand,22.5749,72.8781
388320,Anand,GJ,Anand,22.5515,73.0354
388325,Karamsad,GJ,Anand,22.5509,72.8826
388330,Anand,GJ,Anand,22.3423,73.081
388335,Nadiad,GJ,Anand,22.566,73.0213
388340,Anand,GJ,Anand,22.5262,73.014
388345,Anand,GJ,Anand,22.5054,72.9151
388350,Nadiad,GJ,Anand,22.448,72.9977
388355,Anand,GJ,Anand,22.516899,72.946968
388360,Anand,GJ,Anand,22.5982,72.9602
388365,Anand,GJ,Anand,22.5403,73.1173
388370,Anand,GJ,Anand,22.5244,72.9949
388410,Nadiad,GJ,Anand,22.7525,72.6844722
388421,Nadiad,GJ,Anand,22.601219,72.790291
388430,Nadiad,GJ,Anand,22.819547,72.748437
388440,Nadiad,GJ,Anand,22.476649,72.799202
388450,Petlad,GJ,Anand,22.4943233,72.8098094
388460,Nadiad,GJ,Anand,22.5487507,72.8522824
388465,Nadiad,GJ,Anand,22.5591944,72.9641389
388470,Anand,GJ,Anand,22.5591944,72.9641389
388480,Nadiad,GJ,Anand,22.45343,72.8239502
388510,Nadiad,GJ,Anand,22.39,72.98
388520,Anand,GJ,Anand,22.31,72.98
388530,Anand,GJ,Anand,22.35,72.95
388540,Borsad,GJ,Anand,22.4544,72.9704
388543,Anand,GJ,Anand,22.397181,72.944366
388545,Nadiad,GJ,Anand,22.45886,72.858833
388550,Nadiad,GJ,Anand,22.313121,72.619401
388560,Nadiad,GJ,Anand,22.5608,72.9547
388570,Anand,GJ,Anand,22.327806,72.812029
388580,Anand,GJ,Anand,22.313121,72.619401
388590,Anand,GJ,Anand,22.398449,72.899308
388610,Nadiad,GJ,Anand,22.313122,72.6194
388620,Nadiad,GJ,Anand,22.31312,72.619402
388625,Anand,GJ,Anand,22.4888098,72.6579805
388630,Nadiad,GJ,Anand,22.3594,72.6158
388640,Anand,GJ,Anand,22.313122,72.6194
388710,Godhara,GJ,Panch Mahals,22.748233,73.8567
388713,Godhara,GJ,Panch Mahals,22.74804,73.44811
389001,Godhara,GJ,Panch Mahals,22.77675,73.6124444
389002,Panch Mahals,GJ,Panch Mahals,22.8754,73.5649
389110,Godhara,GJ,Panch Mahals,23.05281,73.861185
389115,Panch Mahals,GJ,Panch Mahals,22.9757816,73.8337266
389120,Godhara,GJ,Panch Mahals,22.87799,73.79505
389130,Rajpipla,GJ,Dohad,22.7017,73.4141
389140,Dohad,GJ,Dohad,22.8363,73.9938
389146,Dohad,GJ,Dohad,22.9078787,74.1001083
389151,Godhara,GJ,Dohad,22.8321667,74.25825
389152,Dohad,GJ,Dohad,22.7490066,74.1725
389154,Dohad,GJ,Dohad,22.8253,74.344
389155,Dohad,GJ,Dohad,22.6127728,74.2166593
389160,Godhara,GJ,Dohad,22.9647,74.2389
389170,Dohad,GJ,Dohad,23.09629,74.18595
389172,Dohad,GJ,Dohad,23.2412957,74.090804
389175,Dohad,GJ,Dohad,23.092366,73.96229
389180,Godhara,GJ,Dohad,22.983856,74.15482
389190,Godhara,GJ,Dohad,23.195832,74.000011
389210,Godhara,GJ,Panch Mahals,22.9735,73.7724
389220,Godhara,GJ,Mahisagar,23.0789,73.543
389230,Lunawada,GJ,Mahisagar,23.2958,73.648
389232,Godhara,GJ,Mahisagar,23.343525,73.606155
389235,Mahisagar,GJ,Mahisagar,23.2310557,73.7337015
389250,Godhara,GJ,Mahisagar,23.2716733,73.8038916
389260,Santrampur,GJ,Mahisagar,23.185478,73.96381
389265,Mahisagar,GJ,Mahisagar,23.2290156,73.78737
389310,Godhara,GJ,Panch Mahals,22.58699,73.50124
389320,Godhara,GJ,Panch Mahals,22.7,73.50256
389330,Godhara,GJ,Panch Mahals,23.1954,73.6213
389340,Vejalpur,GJ,Panch Mahals,22.5991,72.5713
389341,Godhara,GJ,Panch Mahals,22.629139,73.62063
389350,Godhara,GJ,Panch Mahals,22.4290733,73.459
389360,Godhara,GJ,Panch Mahals,22.4761,73.5828
389365,Godhara,GJ,Panch Mahals,22.5462,73.6644
389370,Godhara,GJ,Panch Mahals,23.364411,73.6309
389380,Godhara,GJ,Dohad,22.6535494,73.9415339
389382,Dohad,GJ,Dohad,22.635605,74.08517
389390,Godhara,GJ,Panch Mahals,22.2968621,73.65332
390001,Vadodara,GJ,Vadodara,22.29225,73.2033889
390002,Vadodara,GJ,Vadodara,22.3035833,73.1976944
390003,Vadodara,GJ,Vadodara,15.59,73.15
390004,Vadodara,GJ,Vadodara,22.3143,73.1802
390006,Vadodara,GJ,Vadodara,22.3035833,73.1976944
390007,Vadodara,GJ,Vadodara,22.3049,73.1601
390009,Vadodara,GJ,Vadodara,15.5934,73.1802
390010,Vadodara,GJ,Vadodara,15.5934,72.9091
390011,Vadodara,GJ,Vadodara,22.2781944,73.1944722
390012,Vadodara,GJ,Vadodara,15.59,73.57
390013,Vadodara,GJ,Vadodara,22.3035833,73.1976944
390014,Vadodara,GJ,Vadodara,15.5934,72.9091
390016,Anand,GJ,Vadodara,22.3035833,73.1976944
390017,Vadodara,GJ,Vadodara,22.2959722,73.21525
390018,Vadodara,GJ,Vadodara,22.3178333,73.1976389
390019,Vadodara,GJ,Vadodara,22.5635,72.9091
390020,Vadodara,GJ,Vadodara,22.3280833,73.1764722
390021,Vadodara,GJ,Vadodara,22.3035833,73.1976944
390022,Vadodara,GJ,Vadodara,15.5934,74.6519
390023,Vadodara,GJ,Vadodara,22.3213611,73.154
390024,Vadodara,GJ,Vadodara,22.3415,73.1786944
390025,Vadodara,GJ,Vadodara,22.2930833,73.2298056
391101,Vadodara,GJ,Vadodara,22.31,73.14
391105,Vadodara,GJ,Vadodara,21.4429,73.3674
391107,Vadodara,GJ,Vadodara,21.6609,73.3115
391110,Vadodara,GJ,Vadodara,15.5934,73.5933
391115,Vadodara,GJ,Vadodara,15.5934,73.2578
391120,Rajpipla,GJ,Narmada,15.5934,73.4197
391125,Vadodara,GJ,Chhotaudepur,15.5934,73.455
391130,Rajpipla,GJ,Chhotaudepur,15.5934,73.5446
391135,Bodeli,GJ,Chhotaudepur,15.5934,73.3567
391140,Anand,GJ,Chhotaudepur,15.5934,73.2397
391145,Vadodara,GJ,Chhotaudepur,22.1794,73.242
391150,Vadodara,GJ,Chhotaudepur,21.0545,86.5156
391152,Vadodara,GJ,Chhotaudepur,15.5934,92.2589
391156,Vadodara,GJ,Chhotaudepur,23.0074,73.586
391160,Vadodara,GJ,Chhotaudepur,73.586,23.0074
391165,Vadodara,GJ,Chhotaudepur,15.5934,73.4799
391168,Vadodara,GJ,Chhotaudepur,74.0194,15.5934
391170,Bharuch,GJ,Chhotaudepur,22.1074,74.0649
391210,Vadodara,GJ,Vadodara,22.01,73.94
391220,Vadodara,GJ,Vadodara,15.59,76
391240,Vadodara,GJ,Vadodara,22.78,73.32
391243,Vadodara,GJ,Vadodara,15.59,73.94
391244,Vadodara,GJ,Vadodara,20.61,76.84
391250,Vadodara,GJ,Vadodara,22.3552,73.0205
391310,Vadodara,GJ,Vadodara,15.59,73.82
391320,Vadodara,GJ,Vadodara,22.3035833,73.1976944
391330,Vadodara,GJ,Vadodara,22.35,73.11
391340,Vadodara,GJ,Vadodara,15.59,73.46
391345,Vadodara,GJ,Vadodara,22.3524722,73.14025
391350,Ranoli,GJ,Vadodara,15.59,73.71
391410,Vadodara,GJ,Vadodara,21.83,73.48
391421,Vadodara,GJ,Vadodara,22.96,73.04
391430,Vadodara,GJ,Vadodara,15.59,72.82
391440,Padra,GJ,Vadodara,22.91,72.92
391445,Vadodara,GJ,Vadodara,15.59,74.95
391450,Vadodara,GJ,Vadodara,15.59,73.04
391510,Vadodara,GJ,Vadodara,20.02,73.52
391520,Vadodara,GJ,Vadodara,15.59,73.18
391530,Vadodara,GJ,Vadodara,15.59,73.78
391740,Vadodara,GJ,Vadodara,22.32,72.87
391745,Vadodara,GJ,Vadodara,15.59,73.16
391750,Vadodara,GJ,Vadodara,22.3754722,73.1570833
391760,Vadodara,GJ,Vadodara,15.59,82.79
391761,Vadodara,GJ,Vadodara,15.59,73.48
391770,Vadodara,GJ,Vadodara,15.59,73.36
391774,Vadodara,GJ,Vadodara,15.59,73.34
391775,Vadodara,GJ,Vadodara,23.13,73.35
391776,Vadodara,GJ,Vadodara,22.445154,73.19986
391780,Rajpipla,GJ,Vadodara,15.59,73.12
391810,Bharuch,GJ,Bharuch,22.19971,72.866725
392001,Bharuch,GJ,Bharuch,21.692699,72.982864
392011,Bharuch,GJ,Bharuch,21.740397,73.059561
392012,Bharuch,GJ,Bharuch,21.738274,72.818778
392015,Bharuch,GJ,Bharuch,21.716908,72.958882
392020,Bharuch,GJ,Bharuch,21.7738,72.9534
392025,Bharuch,GJ,Bharuch,21.911074,72.866161
392030,Bharuch,GJ,Bharuch,21.765374,73.13251
392035,Bharuch,GJ,Bharuch,22.009624,72.92546
392040,Bharuch,GJ,Bharuch,21.951733,72.559193
392110,Bharuch,GJ,Bharuch,21.936675,72.851901
392130,Bharuch,GJ,Bharuch,21.6835,72.7821
392135,Bharuch,GJ,Bharuch,21.714171,72.65235
392140,Bharuch,GJ,Bharuch,21.858731,72.717553
392150,Bharuch,GJ,Bharuch,22.057791,72.89541
392155,Bharuch,GJ,Bharuch,22.112196,72.65647
392160,Bharuch,GJ,Bharuch,21.730931,72.882549
392165,Nadiad,GJ,Bharuch,21.796471,72.67136
392170,Vadodara,GJ,Bharuch,22.149076,72.681232
392180,Bharuch,GJ,Bharuch,22.1713,72.7465
392210,Bharuch,GJ,Bharuch,21.792749,73.016688
392215,Bharuch,GJ,Bharuch,21.83437,73.111066
392220,Palej,GJ,Bharuch,21.891436,73.073799
392230,Bharuch,GJ,Bharuch,21.953932,72.996018
392240,Bharuch,GJ,Bharuch,21.8737,73.0316
392310,Vadodara,GJ,Vadodara,15.59,73.04
393001,Bharuch,GJ,Bharuch,21.6349,73.0597
393002,Bharuch,GJ,Bharuch,21.606434,73.007423
393010,Bharuch,GJ,Bharuch,21.669137,73.040023
393017,Bharuch,GJ,Bharuch,21.765543,73.188512
393020,Bharuch,GJ,Bharuch,21.670114,72.856596
393025,Rajpipla,GJ,Narmada,21.504526,73.921216
393030,Bharuch,GJ,Bharuch,21.537939,72.797352
393040,Rajpipla,GJ,Narmada,21.633698,73.549553
393041,Narmada,GJ,Narmada,21.8667,73.5
393050,Rajpipla,GJ,Narmada,21.468645,73.79787
393105,Bharuch,GJ,Vadodara,21.877997,73.230092
393110,Bharuch,GJ,Bharuch,21.657673,73.266058
393115,Bharuch,GJ,Bharuch,21.675408,73.287887
393120,Bharuch,GJ,Bharuch,21.813366,73.311961
393125,Bharuch,GJ,Bharuch,21.528962,73.242863
393130,Bharuch,GJ,Narmada,21.566989,73.489431
393135,Bharuch,GJ,Bharuch,21.512989,73.22833
393140,Rajpipla,GJ,Narmada,21.673474,73.296281
393145,Bharuch,GJ,Narmada,21.792493,73.500547
393150,Rajpipla,GJ,Narmada,21.955922,73.509811
393151,Bharuch,GJ,Narmada,21.909723,73.776476
394101,Surat,GJ,Surat,21.1984722,72.8342778
394105,Surat,GJ,Surat,21.2305298,72.86389
394107,Surat,GJ,Surat,20.99107,73.06248
394110,Surat,GJ,Surat,21.372042,72.998006
394111,Surat,GJ,Surat,21.1985,72.8343
394112,Surat,GJ,Surat,21.40231,73.127584
394115,Bharuch,GJ,Bharuch,21.522689,72.947813
394120,Surat,GJ,Bharuch,21.446055,72.895853
394125,Surat,GJ,Surat,21.792273,73.499775
394130,Sayan,GJ,Surat,21.338269,72.796155
394140,Surat,GJ,Surat,21.2541727,73.3022162
394150,Surat,GJ,Surat,21.3186,72.92655
394155,Surat,GJ,Surat,21.306,73.02135
394160,Surat,GJ,Surat,21.2541747,73.3022142
394163,Surat,GJ,Surat,21.29975,73.2312
394170,Surat,GJ,Surat,21.3717419,73.0557774
394180,Surat,GJ,Surat,21.270254,72.962453
394185,Surat,GJ,Surat,21.2623083,72.9526934
394190,Surat,GJ,Surat,21.275909,72.933861
394210,Surat,GJ,Surat,21.152217,72.839432
394221,Surat,GJ,Surat,21.1395,72.8405
394230,Sachin,GJ,Surat,21.085083,72.881214
394235,Surat,GJ,Surat,20.839472,72.976027
394240,Surat,GJ,Surat,20.9712049,73.1601787
394245,Surat,GJ,Surat,20.963838,73.1682201
394246,Tapi,GJ,Tapi,21.08852,73.44873
394248,Surat,GJ,Surat,20.914869,73.275062
394250,Surat,GJ,Surat,21.02275,73.1432
394270,Surat,GJ,Surat,21.1984722,72.8342778
394305,Chalthan,GJ,Surat,21.0834145,72.9873824
394310,Surat,GJ,Surat,21.0834125,72.9873844
394315,Surat,GJ,Surat,21.0834105,72.9873864
394317,Surat,GJ,Surat,21.7438066,73.0109966
394320,Surat,GJ,Surat,21.2116,73.06535
394325,Surat,GJ,Surat,21.1927,72.97395
394326,Surat,GJ,Surat,21.270253,72.962454
394327,Kadodara,GJ,Surat,21.102636,72.573324
394330,Surat,GJ,Surat,21.270256,72.962451
394335,Surat,GJ,Surat,21.2179,73.22785
394340,Surat,GJ,Tapi,21.117029,73.107671
394345,Surat,GJ,Surat,21.1439083,73.081478
394350,Surat,GJ,Surat,21.0520706,73.0870665
394352,Navsari,GJ,Surat,21.04795,73.02494
394355,Surat,GJ,Surat,21.11703,73.10767
394360,Surat,GJ,Tapi,21.2700058,73.3647828
394365,Surat,GJ,Tapi,20.9755,73.83544
394370,Surat,GJ,Tapi,21.476569,74.19771
394375,Surat,GJ,Tapi,21.1927,73.7491
394380,Surat,GJ,Tapi,21.476566,74.197713
394405,Surat,GJ,Surat,21.197994,72.743704
394410,Surat,GJ,Surat,21.485889,73.094758
394421,Surat,GJ,Surat,21.481259,73.179212
394430,Navsari,GJ,Surat,23.019081,23.019081
394440,Surat,GJ,Surat,21.404728,73.3915
394445,Surat,GJ,Surat,21.43824,73.53585
394510,Surat,GJ,Surat,21.175602,72.736316
394515,Surat,GJ,Surat,21.1673056,72.7006667
394516,Surat,GJ,Surat,21.1984722,72.8342778
394517,Surat,GJ,Surat,21.274492,72.75848
394518,Surat,GJ,Surat,21.1984722,72.8342778
394520,Surat,GJ,Surat,21.442541,73.132748
394530,Surat,GJ,Surat,21.356461,72.654291
394540,Surat,GJ,Surat,21.307575,72.730405
394541,Surat,GJ,Surat,21.3373,72.7518
394550,Surat,GJ,Surat,21.170369,72.789243
394601,Surat,GJ,Surat,21.1174444,73.1138611
394620,Surat,GJ,Tapi,21.221,72.77765
394630,Surat,GJ,Tapi,20.9598,73.282
394633,Tapi,GJ,Tapi,21.001825,73.350238
394635,Tapi,GJ,Tapi,20.88889,73.2989
394640,Surat,GJ,Tapi,21.0491234,73.2603125
394641,Surat,GJ,Tapi,21.01645,73.3023
394650,Surat,GJ,Tapi,21.110217,73.396985
394651,Tapi,GJ,Tapi,21.11715,73.1432
394652,Tapi,GJ,Tapi,21.166366,73.5644984
394655,Surat,GJ,Tapi,21.0479,73.3835
394660,Surat,GJ,Tapi,21.142349,73.48505
394670,Surat,GJ,Tapi,21.267464,73.521129
394680,Surat,GJ,Tapi,21.1262,73.39261
394690,Surat,GJ,Tapi,20.82315,73.27597
394710,The Dangs,GJ,Dang,20.763,73.79185
394715,Dang,GJ,Dang,21.08852,73.44873
394716,The Dangs,GJ,Dang,20.89698,73.73358
394720,The Dangs,GJ,Dang,20.5499439,74.528743
394730,The Dangs,GJ,Dang,20.62582,73.7023
394810,Bharuch,GJ,Bharuch,21.196,72.740813
395001,Surat,GJ,Surat,21.1904167,72.8131389
